team,player,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing
Tennessee Titans,Derrick Henry,13,43,3.3,0,8
Tennessee Titans,Tyjae Spears,7,34,4.9,1,19
Tennessee Titans,Ryan Tannehill,2,12,6.0,0,13
Indianapolis Colts,Zack Moss,23,165,7.2,2,56
Indianapolis Colts,Jonathan Taylor,6,18,3.0,0,5
Indianapolis Colts,Anthony Richardson,2,5,2.5,0,4
Indianapolis Colts,Isaiah McKenzie,1,4,4.0,0,4
Indianapolis Colts,Gardner Minshew,2,1,0.5,0,2
New York Giants,Eric Gray,12,25,2.1,0,8
New York Giants,Daniel Jones,4,24,6.0,0,11
New York Giants,Matt Breida,9,21,2.3,0,8
New York Giants,Tyrod Taylor,3,14,4.7,0,9
New York Giants,Wan'Dale Robinson,1,1,1.0,0,1
Miami Dolphins,De'Von Achane,11,151,13.7,1,76
Miami Dolphins,Raheem Mostert,10,65,6.5,1,23
Miami Dolphins,Tua Tagovailoa,2,6,3.0,0,7
New Orleans Saints,Alvin Kamara,22,80,3.6,1,10
New Orleans Saints,Kendre Miller,12,37,3.1,0,8
New Orleans Saints,Taysom Hill,3,19,6.3,0,12
New Orleans Saints,Derek Carr,2,4,2.0,0,5
New Orleans Saints,Jameis Winston,3,-4,-1.3,0,-1
New England Patriots,Rhamondre Stevenson,8,24,3.0,0,8
New England Patriots,Ezekiel Elliott,8,21,2.6,0,8
New England Patriots,Ty Montgomery II,1,0,0.0,0,0
New England Patriots,Mac Jones,1,0,0.0,0,0
Baltimore Ravens,Gus Edwards,12,48,4.0,0,11
Baltimore Ravens,Lamar Jackson,6,45,7.5,0,26
Baltimore Ravens,Justice Hill,7,32,4.6,1,14
Pittsburgh Steelers,Jaylen Warren,9,40,4.4,0,16
Pittsburgh Steelers,Najee Harris,14,37,2.6,0,8
Pittsburgh Steelers,George Pickens,1,16,16.0,0,16
Pittsburgh Steelers,Kenny Pickett,6,-6,-1.0,0,2
Philadelphia Eagles,Jalen Hurts,15,72,4.8,1,17
Philadelphia Eagles,D'Andre Swift,17,70,4.1,0,17
Philadelphia Eagles,Kenneth Gainwell,7,17,2.4,0,4
Los Angeles Rams,Kyren Williams,13,53,4.1,0,11
Los Angeles Rams,Ronnie Rivers,1,1,1.0,0,1
Cincinnati Bengals,Joe Mixon,25,81,3.2,0,10
Cincinnati Bengals,Joe Burrow,4,7,1.8,0,10
Cincinnati Bengals,Trayveon Williams,1,5,5.0,0,5
Arizona Cardinals,Rondale Moore,3,50,16.7,0,41
Arizona Cardinals,James Conner,6,46,7.7,0,35
Arizona Cardinals,Emari Demercado,10,45,4.5,1,11
Arizona Cardinals,Joshua Dobbs,3,1,0.3,0,2
New York Jets,Breece Hall,22,177,8.0,1,72
New York Jets,Zach Wilson,3,26,8.7,0,9
New York Jets,Dalvin Cook,6,23,3.8,0,9
New York Jets,Michael Carter,1,8,8.0,0,8
Denver Broncos,Jaleel McLaughlin,9,68,7.6,0,38
Denver Broncos,Russell Wilson,7,49,7.0,0,21
Denver Broncos,Samaje Perine,6,22,3.7,0,8
Kansas City Chiefs,Isiah Pacheco,16,55,3.4,1,11
Kansas City Chiefs,Jerick McKinnon,1,7,7.0,0,7
Kansas City Chiefs,Clyde Edwards-Helaire,3,4,1.3,0,2
Kansas City Chiefs,Kadarius Toney,1,1,1.0,0,1
Minnesota Vikings,Alexander Mattison,8,26,3.3,0,7
Minnesota Vikings,Ty Chandler,1,15,15.0,0,15
Minnesota Vikings,Cam Akers,5,15,3.0,0,6
Minnesota Vikings,Brandon Powell,1,9,9.0,0,9
Minnesota Vikings,Kirk Cousins,3,5,1.7,0,2
Dallas Cowboys,Tony Pollard,8,29,3.6,0,10
Dallas Cowboys,Rico Dowdle,5,15,3.0,0,8
Dallas Cowboys,Deuce Vaughn,3,7,2.3,0,4
Dallas Cowboys,Brandin Cooks,1,6,6.0,0,6
Dallas Cowboys,Dak Prescott,1,2,2.0,0,2
Dallas Cowboys,Cooper Rush,1,-2,-2.0,0,-2
San Francisco 49ers,Jordan Mason,10,69,6.9,1,26
San Francisco 49ers,Christian McCaffrey,19,51,2.7,1,8
San Francisco 49ers,Deebo Samuel,5,30,6.0,0,11
San Francisco 49ers,Tyrion Davis-Price,6,21,3.5,0,15
San Francisco 49ers,Sam Darnold,1,-1,-1.0,0,-1
Green Bay Packers,AJ Dillon,20,76,3.8,1,11
Green Bay Packers,Jordan Love,2,37,18.5,0,26
Green Bay Packers,Patrick Taylor,2,2,1.0,0,5
Green Bay Packers,Christian Watson,1,-5,-5.0,0,-5
Las Vegas Raiders,Josh Jacobs,20,69,3.5,1,24
Las Vegas Raiders,Tre Tucker,1,16,16.0,0,16
Las Vegas Raiders,Ameer Abdullah,1,4,4.0,0,4
Las Vegas Raiders,Jimmy Garoppolo,4,4,1.0,0,3
Las Vegas Raiders,DeAndre Carter,2,3,1.5,0,3
Las Vegas Raiders,Jakobi Meyers,1,0,0.0,0,0
