team,player,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing
Pittsburgh Steelers,Jaylen Warren,2,2,1.0,0,1
Pittsburgh Steelers,George Pickens,1,1,1.0,0,1
Pittsburgh Steelers,Steven Sims,1,-5,-5.0,0,-5
Carolina Panthers,Christian McCaffrey,13,69,5.3,0,17
Carolina Panthers,D'Onta Foreman,5,19,3.8,0,8
Carolina Panthers,Chuba Hubbard,2,6,3.0,0,4
Carolina Panthers,PJ Walker,1,-1,-1.0,0,-1
Los Angeles Rams,Darrell Henderson Jr.,12,43,3.6,1,16
Los Angeles Rams,Ben Skowronek,1,17,17.0,1,17
Los Angeles Rams,Cooper Kupp,2,17,8.5,0,13
Los Angeles Rams,Malcolm Brown,7,15,2.1,0,10
Los Angeles Rams,Brandon Powell,3,13,4.3,0,5
Los Angeles Rams,Tutu Atwell,1,9,9.0,0,9
Los Angeles Rams,Ronnie Rivers,1,0,0.0,0,0
Los Angeles Rams,Matthew Stafford,2,-3,-1.5,0,-1
Arizona Cardinals,Kyler Murray,10,100,10.0,0,42
Arizona Cardinals,Eno Benjamin,15,37,2.5,0,6
Arizona Cardinals,Keaontay Ingram,3,7,2.3,0,7
Seattle Seahawks,Kenneth Walker III,21,97,4.6,1,34
Seattle Seahawks,Geno Smith,6,48,8.0,0,24
Seattle Seahawks,DeeJay Dallas,2,1,0.5,0,2
Seattle Seahawks,Michael Dickson,1,-10,-10.0,0,-10
Buffalo Bills,Devin Singletary,17,85,5.0,0,14
Buffalo Bills,Josh Allen,12,32,2.7,0,16
Buffalo Bills,James Cook,2,8,4.0,0,4
Kansas City Chiefs,Clyde Edwards-Helaire,9,33,3.7,0,11
Kansas City Chiefs,Patrick Mahomes,4,21,5.3,0,10
Kansas City Chiefs,Isiah Pacheco,2,9,4.5,0,5
Kansas City Chiefs,Travis Kelce,1,4,4.0,0,4
Kansas City Chiefs,Jerick McKinnon,2,1,0.5,0,1
Dallas Cowboys,Ezekiel Elliott,13,81,6.2,1,14
Dallas Cowboys,Tony Pollard,11,44,4.0,0,15
Dallas Cowboys,CeeDee Lamb,2,9,4.5,0,8
Philadelphia Eagles,Miles Sanders,18,71,3.9,1,13
Philadelphia Eagles,Jalen Hurts,9,27,3.0,0,12
Philadelphia Eagles,Kenneth Gainwell,5,25,5.0,0,9
Philadelphia Eagles,Boston Scott,6,16,2.7,0,8
Philadelphia Eagles,Quez Watkins,1,-3,-3.0,0,-3
Denver Broncos,Latavius Murray,15,66,4.4,0,14
Denver Broncos,Russell Wilson,4,23,5.8,0,10
Denver Broncos,Melvin Gordon III,3,8,2.7,0,4
Denver Broncos,Mike Boone,1,1,1.0,0,1
Los Angeles Chargers,Austin Ekeler,14,36,2.6,1,11
Los Angeles Chargers,Sony Michel,8,28,3.5,0,7
Los Angeles Chargers,Justin Herbert,2,9,4.5,0,5
